Date,Location,Traffic Volume,Vehicle Type,Weather,Temperature,Speed,Accident,Holiday,Congestion Level
2025-05-29,North,581,Bus,Rainy,22,57.8,No,No,Low
2024-05-11,North,823,Truck,Sunny,39,44.1,No,No,Medium
2024-01-26,North,703,Truck,Sunny,23,48.9,No,No,Low
2024-09-25,East,752,Bike,Sunny,22,56.9,Yes,No,Medium
2024-11-24,Airport,433,Bike,Sunny,33,56.7,Yes,No,Medium
2026-01-03,South,215,Bus,Sunny,30,64.4,No,No,Low
2026-05-11,Downtown,581,Truck,Rainy,21,60.8,Yes,No,Medium
2024-10-11,North,623,Bike,Rainy,26,49.1,No,No,Medium
2026-03-25,Downtown,724,Car,Cloudy,25,57.0,No,No,Low
2025-09-29,East,426,Car,Sunny,38,64.0,No,No,Low
2025-09-06,South,1037,Truck,Rainy,41,46.5,No,No,Medium
2026-05-07,East,391,Car,Rainy,22,60.4,No,No,Low
2025-09-13,East,1139,Bike,Foggy,27,27.4,No,No,High
2024-08-07,North,512,Bus,Sunny,19,60.5,No,No,Low
2024-07-30,South,1139,Bus,Rainy,33,41.4,No,No,Medium
2024-01-07,North,474,Bike,Sunny,29,53.0,No,No,Low
2025-01-21,North,643,Bus,Sunny,38,49.3,No,No,Medium
2026-04-28,East,562,Bus,Cloudy,22,55.5,No,No,Low
2024-07-29,South,932,Truck,Cloudy,23,35.7,No,No,Medium
2025-02-14,Downtown,485,Truck,Cloudy,24,60.6,No,No,Low
2024-12-14,South,444,Car,Sunny,31,58.2,No,No,Low
2024-07-04,Airport,908,Bike,Rainy,33,44.7,No,No,High
2025-12-28,Airport,666,Bike,Sunny,40,55.4,No,No,Medium
2024-12-24,Airport,717,Truck,Cloudy,25,49.3,No,No,Low
2024-08-01,Industrial,630,Bike,Sunny,32,61.8,No,No,Low
2025-05-14,North,518,Truck,Rainy,42,66.3,No,No,Low
2025-09-01,South,987,Bus,Rainy,35,41.5,Yes,No,High
2025-03-18,North,150,Bus,Cloudy,30,66.0,No,Yes,Low
2024-04-06,North,438,Car,Sunny,27,60.5,Yes,No,Medium
2024-09-14,North,937,Car,Sunny,18,46.5,Yes,No,Medium
2026-03-30,Airport,823,Bike,Rainy,39,41.1,No,Yes,Medium
2025-05-07,Industrial,981,Car,Sunny,32,44.8,No,No,Medium
2024-07-04,Industrial,355,Bike,Sunny,32,66.8,No,No,Low
2025-11-21,South,589,Bike,Cloudy,26,63.4,No,No,Low
2025-11-11,South,97,Bike,Cloudy,32,71.1,No,No,Low
2024-11-11,Downtown,484,Bike,Cloudy,41,65.6,No,No,Low
2024-12-14,West,903,Bike,Rainy,28,50.9,No,Yes,Medium
2024-12-21,East,529,Truck,Rainy,31,65.8,No,No,Low
2024-06-21,North,571,Bike,Sunny,42,61.2,No,No,Low
2026-01-23,East,703,Bike,Sunny,26,45.9,No,No,Low
2024-12-28,North,399,Truck,Rainy,38,60.0,No,No,Low
2024-01-25,East,967,Bike,Sunny,26,49.3,No,No,Medium
2025-02-11,Industrial,367,Truck,Sunny,29,58.3,No,Yes,Low
2025-06-21,North,300,Bus,Sunny,36,63.0,No,No,Low
2025-02-20,South,583,Car,Cloudy,33,54.7,No,No,Low
2026-04-02,South,837,Car,Rainy,40,38.5,No,No,Medium
2024-04-15,North,765,Bike,Sunny,38,47.4,No,No,Low
2024-10-25,South,692,Bike,Sunny,30,45.3,No,No,Low
2024-08-11,North,979,Bike,Sunny,19,41.8,No,No,Low
2024-02-24,North,753,Bike,Sunny,39,44.9,No,No,Low
2024-11-02,West,521,Bike,Cloudy,24,51.2,No,No,Low
2024-03-30,North,931,Truck,Sunny,33,40.8,No,No,Medium
2024-01-24,Airport,693,Bus,Sunny,41,60.3,No,No,Low
2024-12-08,Downtown,222,Bike,Sunny,39,68.1,No,No,Low
2026-06-23,Downtown,585,Bus,Cloudy,26,64.6,No,No,Low
2025-11-19,Industrial,638,Bus,Rainy,34,56.5,No,No,Medium
2026-03-08,West,582,Car,Rainy,38,48.7,No,No,Low
2024-09-30,Downtown,646,Bike,Cloudy,27,54.2,No,No,Medium
2024-07-19,South,527,Truck,Cloudy,39,50.9,No,No,Low
2026-06-17,North,723,Bike,Sunny,21,59.1,Yes,Yes,Medium
2026-03-21,Airport,674,Truck,Sunny,41,61.0,No,No,Low
2024-09-24,West,968,Truck,Foggy,23,47.3,Yes,No,High
2025-03-22,Airport,913,Truck,Sunny,21,40.5,No,No,Medium
2026-05-03,North,402,Bike,Sunny,23,67.9,No,No,Low
2024-09-28,Downtown,326,Bike,Cloudy,26,64.0,No,No,Low
2024-08-01,Downtown,986,Bus,Rainy,20,42.6,No,No,Medium
2024-01-23,North,1167,Car,Cloudy,42,37.3,No,No,High
2024-05-09,West,490,Car,Rainy,19,68.4,No,Yes,Low
2025-12-26,West,867,Truck,Sunny,24,53.3,No,No,Low
2024-10-04,Industrial,648,Truck,Sunny,20,61.1,No,No,Low
2026-05-30,Airport,289,Bus,Sunny,29,70.4,No,No,Low
2026-06-10,Industrial,821,Bike,Cloudy,39,49.2,No,No,Low
2025-08-28,Downtown,612,Car,Cloudy,37,56.5,No,No,Low
2026-01-29,East,492,Car,Cloudy,42,61.3,No,No,Low
2026-01-27,Airport,579,Truck,Rainy,26,57.8,No,No,Low
2024-08-31,East,978,Bike,Cloudy,37,38.9,No,No,Medium
2026-05-31,West,450,Car,Rainy,39,68.0,No,No,Low
2024-11-03,Industrial,630,Bike,Rainy,23,49.8,No,No,Medium
2024-08-10,North,818,Truck,Rainy,37,40.3,No,No,Low
2025-05-20,South,938,Truck,Rainy,27,47.5,No,No,Medium
2024-09-28,East,950,Bike,Sunny,31,49.0,No,No,Low
2024-06-06,West,495,Bus,Sunny,32,60.2,No,Yes,Low
2026-01-21,South,504,Car,Rainy,33,66.8,No,No,Low
2025-01-04,South,920,Truck,Rainy,21,36.2,No,No,Medium
2024-12-13,South,968,Bus,Rainy,28,46.3,No,No,Medium
2024-05-05,Industrial,996,Bus,Sunny,33,45.2,No,No,Medium
2025-06-05,Airport,280,Truck,Rainy,36,76.8,No,No,Low
2026-02-16,South,685,Bus,Sunny,39,54.6,No,No,Low
2024-04-05,West,864,Bike,Cloudy,19,44.4,No,No,Low
2025-11-15,Downtown,522,Truck,Cloudy,29,57.1,No,Yes,Low
2024-03-21,South,866,Bus,Sunny,19,43.4,No,No,Low
2025-12-25,East,852,Bus,Cloudy,39,44.9,No,Yes,Medium
2025-07-27,West,863,Bus,Rainy,35,53.5,No,No,Medium
2024-10-17,Downtown,507,Bike,Rainy,26,51.7,No,No,Medium
2024-08-26,Industrial,662,Car,Sunny,31,53.5,No,No,Low
2026-01-15,South,424,Car,Sunny,39,70.0,No,No,Low
2026-04-20,North,909,Bike,Cloudy,39,50.6,No,No,Medium
2026-04-24,West,601,Bus,Sunny,27,54.0,No,No,Medium
2025-09-23,North,885,Car,Rainy,27,42.6,No,No,Medium
2024-10-12,Industrial,964,Bike,Rainy,35,45.4,Yes,No,High
2026-02-23,East,1054,Bike,Cloudy,21,34.8,No,No,Medium
2025-08-13,Industrial,410,Bus,Sunny,19,61.6,No,No,Low
2025-05-12,Airport,692,Truck,Sunny,24,59.3,No,No,Low
2025-12-24,East,629,Bus,Sunny,36,56.8,No,No,Low
2025-11-09,Airport,195,Truck,Rainy,39,75.2,No,No,Low
2024-03-09,East,384,Bike,Cloudy,37,69.6,No,No,Low
2024-06-18,South,364,Bike,Sunny,26,58.4,No,No,Low
2024-10-25,Industrial,212,Bike,Sunny,29,70.5,No,No,Low
2024-03-25,Downtown,603,Truck,Cloudy,31,50.9,No,No,Low
2024-08-17,South,431,Car,Cloudy,23,70.8,No,No,Low
2025-03-09,North,497,Bus,Rainy,19,58.1,No,No,Low
2025-07-15,East,1144,Car,Rainy,20,41.2,No,No,Medium
2024-02-09,North,510,Car,Cloudy,38,64.6,No,No,Low
2025-09-24,South,703,Bus,Cloudy,37,46.9,No,No,Low
2024-08-08,Airport,737,Bus,Sunny,33,53.5,Yes,No,Medium
2024-08-14,Downtown,273,Car,Cloudy,22,75.1,No,No,Low
2024-12-13,Downtown,492,Truck,Foggy,19,54.3,No,No,Medium
2024-05-09,North,295,Car,Sunny,19,66.2,No,No,Low
2024-03-29,South,444,Car,Sunny,28,67.2,No,No,Low
2024-05-22,North,881,Bike,Cloudy,32,39.8,Yes,No,Medium
2024-01-08,Airport,432,Bike,Cloudy,28,56.7,No,Yes,Low
2024-03-26,Downtown,399,Bike,Cloudy,23,62.0,No,No,Low
2026-04-02,North,1015,Car,Cloudy,41,41.4,No,No,Low
2026-06-10,East,1038,Car,Rainy,21,37.5,No,No,Medium
2024-05-31,East,767,Truck,Sunny,39,44.3,No,No,Medium
2024-01-26,Downtown,865,Truck,Sunny,28,53.4,No,No,Low
2026-03-08,Downtown,395,Bus,Sunny,25,62.2,No,No,Low
2024-01-07,Industrial,209,Truck,Cloudy,19,72.6,No,No,Low
2025-02-19,East,462,Bike,Sunny,32,61.5,No,No,Low
2024-03-03,South,911,Bus,Cloudy,24,50.6,No,No,Low
2025-04-04,South,187,Bike,Cloudy,29,67.5,No,No,Low
2026-01-27,Airport,779,Bus,Sunny,39,51.8,No,No,Medium
2024-03-26,Airport,517,Bus,Sunny,24,66.3,No,No,Low
2025-06-15,Airport,959,Truck,Rainy,40,44.6,No,Yes,Medium
2026-01-27,North,438,Truck,Cloudy,30,62.5,No,No,Low
2024-07-03,West,321,Truck,Sunny,32,64.2,No,No,Low
2024-01-27,Industrial,757,Bike,Rainy,35,41.7,No,No,Low
2024-01-28,East,331,Car,Cloudy,36,60.8,No,Yes,Low
2024-02-20,North,914,Bike,Cloudy,29,51.4,No,No,Medium
2025-04-21,Airport,583,Car,Sunny,40,52.7,No,No,Low
2024-04-17,East,851,Bike,Sunny,24,49.0,No,Yes,Low
2025-12-13,Downtown,543,Bus,Sunny,21,62.3,No,No,Low
2026-05-26,Industrial,448,Bike,Rainy,37,55.1,No,No,Low
2025-05-22,East,955,Bike,Rainy,31,39.8,No,No,High
2025-07-08,North,686,Car,Cloudy,27,51.6,No,No,Low
2026-06-03,Industrial,789,Truck,Cloudy,29,55.4,No,No,Low
2024-06-30,Airport,549,Car,Rainy,30,53.0,No,No,Low
2025-01-25,West,499,Car,Cloudy,24,53.0,No,No,Low
2025-10-04,Airport,206,Bike,Cloudy,34,78.8,No,Yes,Low
2024-08-25,Airport,1001,Truck,Sunny,37,47.0,Yes,No,High
2025-05-06,Downtown,335,Bus,Cloudy,36,69.6,No,No,Low
2025-04-07,North,872,Bus,Sunny,32,47.1,No,No,Low
2026-03-23,Industrial,1064,Truck,Cloudy,42,30.4,No,No,Medium
2024-11-29,Industrial,539,Bike,Rainy,32,52.4,No,No,Low
2025-11-16,South,486,Truck,Sunny,20,62.6,No,No,Low
2024-12-26,North,349,Bike,Sunny,41,69.0,No,No,Low
2025-10-21,North,532,Truck,Sunny,30,66.7,No,No,Low
2024-11-18,East,537,Truck,Sunny,26,53.5,No,No,Low
2026-03-15,Downtown,485,Truck,Sunny,33,58.6,No,No,Low
2024-10-12,Downtown,1052,Car,Sunny,35,42.9,No,No,Medium
2025-09-29,North,721,Bus,Rainy,29,49.2,No,No,Medium
2024-11-10,Downtown,483,Car,Sunny,24,63.7,Yes,No,Medium
2024-02-24,Airport,328,Bike,Sunny,30,68.9,No,No,Low
2024-10-17,Downtown,697,Bus,Foggy,26,49.1,No,No,Medium
2025-11-10,South,997,Car,Cloudy,25,39.1,No,No,Medium
2025-01-29,Airport,869,Truck,Rainy,41,50.2,No,No,Low
2026-03-26,West,688,Car,Sunny,21,54.5,No,No,Low
2024-03-17,Airport,915,Car,Rainy,27,50.4,No,Yes,Medium
2025-02-12,West,908,Car,Rainy,20,45.7,No,No,Medium
2024-05-04,Industrial,677,Bus,Sunny,22,46.9,No,No,Low
2025-03-17,West,684,Car,Sunny,41,49.6,No,No,Medium
2024-03-01,North,893,Truck,Cloudy,21,39.3,No,No,Medium
2024-06-12,West,381,Truck,Cloudy,42,72.8,No,No,Low
2025-12-11,West,218,Bus,Cloudy,28,66.3,No,No,Low
2026-04-20,Downtown,679,Bike,Sunny,34,53.8,Yes,Yes,Medium
2025-09-25,West,652,Bike,Sunny,40,59.9,No,No,Low
2026-03-29,North,745,Bike,Cloudy,21,50.2,No,No,Medium
2024-05-06,Airport,328,Bus,Rainy,21,59.9,Yes,No,High
2024-11-18,Downtown,402,Truck,Sunny,25,63.9,No,No,Low
2026-01-14,Industrial,766,Truck,Sunny,20,46.4,No,No,Low
2024-05-22,Airport,639,Truck,Sunny,19,58.4,No,No,Low
2024-11-14,Industrial,966,Bus,Cloudy,36,48.4,No,No,Medium
2025-12-26,South,858,Car,Foggy,33,41.7,No,No,Low
2024-02-10,South,581,Bus,Rainy,25,49.8,Yes,No,Medium
2026-05-24,Industrial,562,Bike,Foggy,22,54.5,No,No,Low
2024-12-20,East,1173,Bus,Cloudy,42,32.1,No,No,High
2025-07-18,North,698,Bus,Cloudy,34,56.1,No,No,Low
2025-11-17,Airport,170,Bike,Cloudy,41,70.2,Yes,No,Medium
2024-12-26,North,327,Car,Cloudy,20,71.9,No,No,Low
2025-08-30,Downtown,415,Bus,Sunny,19,70.4,No,No,Low
2025-05-22,Downtown,462,Truck,Cloudy,30,64.5,No,No,Low
2025-01-21,Industrial,506,Bike,Sunny,18,62.8,No,Yes,Low
2025-09-17,South,666,Truck,Sunny,36,48.4,No,No,Low
2026-04-16,Downtown,441,Truck,Cloudy,31,65.4,No,No,Low
2026-02-04,Downtown,396,Bike,Cloudy,31,67.2,No,No,Low
2024-01-11,Downtown,264,Truck,Sunny,22,69.4,No,No,Low
2025-03-05,Airport,918,Bike,Rainy,24,41.3,No,No,High
2024-04-24,Downtown,914,Bike,Sunny,37,42.4,No,No,Medium
2026-05-31,East,1002,Truck,Rainy,23,41.9,No,No,High
2025-03-09,Airport,510,Bus,Sunny,24,51.6,No,No,Low
2025-05-30,North,617,Car,Rainy,36,47.3,No,No,Low
2024-08-28,West,995,Car,Sunny,29,33.2,No,No,Medium
2024-05-12,North,140,Truck,Sunny,32,82.4,No,No,Low
2025-03-08,Industrial,197,Bike,Cloudy,23,79.1,No,No,Low
2024-08-02,Downtown,853,Truck,Sunny,24,46.9,No,No,Low
2024-05-12,East,50,Truck,Sunny,30,70.0,Yes,Yes,Medium
2024-04-23,North,208,Truck,Sunny,27,78.7,No,No,Low
2025-12-02,Industrial,568,Bus,Cloudy,40,51.3,No,No,Low
2025-01-21,West,734,Bike,Rainy,33,56.6,No,No,Medium
2026-06-04,West,510,Bike,Cloudy,37,58.6,No,Yes,Low
2025-04-12,Airport,458,Bus,Sunny,26,61.7,No,No,Low
2024-12-15,East,376,Car,Cloudy,25,57.0,No,No,Low
2025-08-15,Airport,640,Truck,Rainy,21,61.4,No,Yes,Medium
2025-06-06,North,764,Car,Rainy,39,45.4,No,No,Low
2025-01-05,West,1017,Bus,Rainy,39,39.3,No,No,Medium
2025-02-24,South,881,Bike,Rainy,41,38.8,No,Yes,Medium
2024-07-20,Industrial,813,Truck,Sunny,39,49.5,No,No,Low
2025-11-20,South,858,Car,Cloudy,36,51.7,No,No,Low
2025-12-16,West,281,Bus,Cloudy,21,61.8,No,No,Low
2026-03-09,Industrial,760,Car,Rainy,27,43.6,No,Yes,Low
2026-03-12,East,303,Car,Cloudy,40,67.9,No,No,Low
2026-06-28,South,322,Bike,Sunny,26,63.1,No,No,Low
2024-11-03,Industrial,308,Truck,Cloudy,18,73.7,No,No,Low
2026-03-08,North,417,Bus,Sunny,39,55.3,No,No,Low
2024-09-07,Airport,722,Bike,Cloudy,37,51.1,No,No,Medium
2026-04-10,Airport,490,Bus,Cloudy,25,66.4,No,Yes,Low
2025-10-01,West,334,Bus,Sunny,32,74.6,No,No,Low
2024-04-17,Downtown,334,Car,Cloudy,22,66.6,No,No,Low
2025-12-06,Downtown,123,Car,Sunny,33,74.1,No,No,Low
2024-09-04,North,297,Bus,Sunny,27,70.1,No,No,Low
2025-01-24,Downtown,609,Bus,Sunny,21,50.6,No,Yes,Medium
2026-05-06,North,874,Car,Sunny,30,43.0,No,No,Low
2026-03-13,Airport,943,Bus,Sunny,23,47.3,No,No,Medium
2025-10-31,Airport,824,Truck,Rainy,28,42.0,No,No,Medium
2024-04-21,Industrial,676,Truck,Sunny,20,55.0,No,No,Low
2024-08-02,West,257,Bus,Sunny,29,64.7,No,No,Low
2026-05-21,Airport,817,Truck,Foggy,24,50.3,No,No,Medium
2024-08-23,Downtown,485,Bus,Rainy,38,68.6,No,No,Low
2024-12-10,South,1107,Car,Rainy,36,41.7,No,No,Medium
2025-01-04,North,798,Truck,Sunny,33,49.1,No,No,Low
2025-08-02,Airport,507,Bus,Sunny,19,63.7,No,No,Low
2025-06-28,East,638,Truck,Cloudy,32,57.5,No,No,Low
2025-05-23,North,350,Truck,Rainy,30,61.0,No,No,Low
2024-05-04,Downtown,858,Bike,Sunny,29,50.7,No,No,Low
2024-04-04,West,654,Bus,Sunny,18,49.8,No,No,Low
2024-05-19,Airport,293,Car,Rainy,30,64.3,No,No,Low
2024-03-01,Industrial,392,Truck,Sunny,34,60.3,No,No,Low
2025-07-24,North,929,Bus,Sunny,26,42.8,No,No,Medium
2026-03-28,Industrial,522,Truck,Rainy,34,65.1,No,No,Low
2026-01-13,Industrial,833,Truck,Cloudy,32,54.7,No,No,Low
2024-05-15,South,313,Car,Sunny,39,71.5,No,No,Low
2025-04-17,Industrial,664,Car,Rainy,41,56.4,Yes,No,Medium
2024-03-23,East,306,Bus,Cloudy,29,63.8,No,No,Low
2025-06-28,North,752,Car,Cloudy,28,46.9,No,No,Medium
2026-01-05,Airport,356,Bike,Cloudy,37,65.8,No,No,Low
2026-02-09,East,1089,Bus,Rainy,24,33.4,No,No,Medium
2026-04-24,Downtown,74,Car,Sunny,23,75.0,No,Yes,Low
2025-12-14,West,301,Bike,Foggy,33,71.0,No,No,Low
2024-09-11,South,580,Bus,Sunny,35,48.8,No,No,Low
2025-01-05,West,320,Bus,Rainy,25,74.2,No,No,Low
2026-06-29,Industrial,996,Truck,Cloudy,23,46.2,No,Yes,Medium
2025-09-13,Downtown,581,Bus,Sunny,19,53.8,Yes,No,Low
2025-07-28,East,1021,Car,Rainy,36,42.2,No,No,Medium
2024-09-08,Industrial,525,Truck,Cloudy,24,61.0,No,No,Low
2026-03-09,Industrial,440,Bike,Rainy,37,59.4,No,No,Low
2024-01-15,West,547,Car,Rainy,27,60.1,No,No,Low
2024-06-22,Downtown,619,Bus,Rainy,35,58.2,No,Yes,Medium
2025-12-18,South,236,Truck,Rainy,42,72.6,No,Yes,Low
2024-10-30,North,741,Bus,Sunny,22,58.4,No,No,Low
2024-12-13,Downtown,987,Truck,Rainy,25,40.5,No,No,Medium
2024-02-17,South,495,Bike,Sunny,39,61.2,No,No,Low
2026-06-09,South,560,Car,Sunny,42,57.6,No,No,Low
2025-03-28,West,744,Bike,Cloudy,40,52.2,No,No,Low
2024-10-04,Airport,934,Car,Sunny,32,47.6,No,No,Medium
2024-04-03,West,397,Bus,Cloudy,28,71.1,No,No,Low
2024-03-15,West,1043,Bus,Rainy,29,46.3,No,No,Medium
2024-09-21,West,774,Car,Sunny,38,53.0,Yes,Yes,Medium
2024-03-10,South,818,Bike,Rainy,40,40.3,No,No,Medium
2025-11-15,East,766,Bus,Foggy,29,56.4,No,No,Medium
2024-03-15,Downtown,618,Car,Cloudy,36,50.3,No,No,Low
2024-08-27,South,812,Bus,Sunny,36,39.5,Yes,No,High
2025-05-17,East,524,Car,Cloudy,26,58.0,No,No,Low
2024-12-12,North,895,Truck,Sunny,39,50.2,No,No,Low
2026-04-15,East,253,Car,Sunny,30,69.9,No,Yes,Low
2024-09-10,Downtown,604,Truck,Rainy,33,56.8,No,Yes,Medium
2025-01-31,Downtown,553,Bike,Sunny,23,60.9,No,No,Low
2025-12-25,Airport,736,Car,Rainy,34,45.6,No,No,Medium
2024-06-01,Industrial,639,Bike,Sunny,29,48.4,No,No,Low
2024-04-21,West,257,Bike,Sunny,36,66.7,No,No,Low
2024-07-28,West,985,Bus,Sunny,32,35.6,Yes,No,High
2026-05-31,Industrial,526,Car,Sunny,42,65.0,No,No,Low
2024-03-13,South,262,Car,Rainy,30,71.5,No,No,Low
2025-07-15,West,851,Car,Rainy,27,50.0,No,No,Medium
2026-03-16,Airport,810,Bike,Rainy,30,47.6,No,No,Medium
2025-02-07,South,353,Bus,Sunny,38,70.9,No,No,Low
2024-12-03,Downtown,701,Bike,Sunny,34,48.0,No,No,Medium
2025-07-25,North,520,Bike,Sunny,18,62.2,No,No,Low
2025-02-28,West,650,Bike,Rainy,39,47.0,No,No,Medium
2026-03-30,South,550,Bike,Rainy,25,52.0,No,No,Low
2024-09-10,Downtown,247,Bus,Foggy,18,65.1,No,No,Medium
2024-09-26,East,482,Truck,Sunny,33,56.7,No,No,Low
2024-12-30,East,407,Car,Sunny,32,69.7,No,No,Low
2024-08-04,East,391,Bus,Cloudy,39,67.4,No,No,Low
2025-03-10,North,1313,Bus,Rainy,29,32.5,No,No,High
2024-03-10,West,338,Bus,Sunny,40,61.5,No,No,Low
2024-05-12,West,540,Truck,Cloudy,36,59.4,No,No,Low
2025-03-17,Airport,824,Car,Cloudy,33,40.0,No,No,Low
2026-04-12,Industrial,719,Bike,Rainy,37,47.2,Yes,No,Medium
2024-07-11,East,911,Bus,Sunny,29,36.6,No,No,Medium
2024-12-26,North,343,Truck,Rainy,23,61.3,No,No,Low
2024-12-10,North,292,Bus,Cloudy,34,66.3,No,No,Low
2025-01-27,North,421,Car,Foggy,33,71.2,Yes,Yes,Medium
2024-03-08,North,426,Car,Sunny,42,70.0,No,No,Low
2025-01-12,West,941,Bus,Rainy,19,48.4,No,No,Medium
2024-05-23,Downtown,491,Truck,Rainy,37,67.4,Yes,No,Medium
2025-11-16,North,981,Truck,Rainy,42,39.8,No,No,High
2025-03-22,South,376,Bike,Sunny,33,67.0,No,No,Low
2025-07-24,East,822,Car,Sunny,28,45.1,No,No,Medium
2026-02-01,South,309,Bus,Cloudy,20,62.6,No,Yes,Low
2026-06-24,Industrial,948,Bus,Cloudy,41,44.1,No,No,Medium
2024-07-04,East,1078,Bus,Sunny,22,29.9,No,No,Medium
2025-04-05,West,974,Car,Sunny,36,44.0,No,No,Medium
2025-04-18,South,296,Bus,Sunny,39,61.2,No,No,Low
2026-05-26,Industrial,234,Truck,Cloudy,26,70.6,No,Yes,Low
2025-02-05,South,985,Bus,Rainy,31,40.6,No,No,Medium
2024-06-09,Downtown,650,Car,Cloudy,32,62.0,No,No,Low
2024-11-22,West,819,Car,Rainy,32,54.2,No,No,Low
2024-02-27,North,909,Truck,Sunny,19,41.6,No,Yes,Medium
2024-12-16,Airport,453,Bike,Cloudy,28,64.9,No,No,Low
2025-02-27,North,734,Truck,Foggy,26,48.6,No,No,Medium
2024-07-07,Airport,673,Bike,Sunny,31,47.1,No,No,Low
2024-10-30,Industrial,338,Bus,Sunny,28,74.5,No,No,Low
2024-04-20,East,561,Bike,Sunny,36,62.6,No,No,Low
2024-02-12,Industrial,883,Bus,Sunny,30,52.7,No,No,Low
2025-10-14,Downtown,417,Bus,Sunny,41,66.3,No,No,Low
2025-08-24,Airport,175,Bus,Cloudy,31,67.0,No,No,Low
2024-05-27,North,487,Car,Sunny,20,67.5,Yes,No,Medium
2024-07-02,North,471,Car,Sunny,42,59.2,No,No,Low
2024-06-05,Industrial,741,Truck,Sunny,27,46.4,No,No,Medium
2024-09-23,Airport,690,Bike,Cloudy,24,58.4,No,No,Medium
2024-08-05,South,616,Bike,Sunny,32,56.4,Yes,No,Medium
2025-02-12,East,900,Truck,Cloudy,18,45.0,No,No,Low
2025-06-14,North,330,Truck,Rainy,36,71.8,No,Yes,Low
2025-08-07,East,289,Bike,Cloudy,42,74.4,No,No,Low
2025-05-14,South,858,Bike,Rainy,23,45.7,No,No,Medium
2024-06-30,Industrial,587,Bus,Sunny,31,51.5,No,No,Low
2024-12-27,West,388,Bike,Sunny,34,72.5,No,Yes,Low
2025-01-30,West,1026,Bike,Rainy,26,39.0,No,No,Medium
2026-02-11,Airport,871,Truck,Sunny,28,39.2,No,No,Medium
2025-11-14,Downtown,804,Bus,Cloudy,25,42.8,No,No,Low
2025-08-16,South,571,Bike,Sunny,24,56.2,No,Yes,Low
2025-07-18,Airport,286,Bus,Sunny,24,71.6,No,No,Low
2024-02-01,North,516,Bus,Cloudy,24,63.4,No,No,Low
2025-11-26,Airport,309,Car,Cloudy,19,62.6,No,No,Low
2025-09-01,North,455,Car,Rainy,18,67.8,No,No,Low
2025-10-12,West,786,Car,Sunny,36,42.6,No,Yes,Low
2025-01-20,Airport,603,Bus,Rainy,26,63.9,No,No,Medium
2024-04-26,South,816,Truck,Rainy,21,40.4,No,No,Medium
2025-04-08,East,125,Bus,Cloudy,26,74.0,Yes,No,Medium
2024-01-10,North,439,Truck,Cloudy,24,66.4,No,No,Low
2024-01-26,Airport,947,Bus,Sunny,22,45.1,No,No,Medium
2025-12-29,North,313,Truck,Sunny,20,62.5,No,No,Low
2025-04-23,Industrial,761,Truck,Sunny,23,41.6,No,No,Low
2026-02-06,East,714,Car,Sunny,41,47.4,No,No,Medium
2024-01-08,Downtown,615,Truck,Sunny,23,54.4,No,No,Low
2024-06-23,West,437,Truck,Sunny,28,54.5,No,No,Low
2025-11-20,Airport,827,Bus,Sunny,19,38.9,No,No,Medium
2024-11-26,West,532,Truck,Cloudy,33,57.7,No,No,Low
2025-05-31,East,310,Bike,Sunny,25,73.6,No,Yes,Low
2024-10-06,Airport,88,Car,Sunny,40,83.5,No,No,Low
2025-03-28,Industrial,116,Bike,Sunny,36,74.4,No,No,Low
2024-01-12,Downtown,588,Bus,Sunny,24,48.5,Yes,No,Low
2026-06-26,Downtown,479,Truck,Sunny,20,67.8,No,No,Low
2026-05-26,Industrial,655,Car,Cloudy,29,58.8,No,No,Medium
2025-07-23,Industrial,706,Car,Sunny,19,43.8,No,No,Low
2025-10-11,Industrial,966,Car,Rainy,21,36.4,No,No,Medium
2026-02-10,Industrial,461,Bike,Cloudy,31,63.6,No,No,Low
2024-10-01,Industrial,688,Car,Sunny,21,53.5,No,Yes,Low
2024-03-17,Airport,497,Car,Sunny,18,63.1,No,No,Low
2024-11-08,Airport,844,Bus,Sunny,24,39.2,No,No,Medium
2024-12-27,Industrial,610,Bus,Cloudy,25,63.6,No,No,Low
2024-06-27,West,706,Bus,Sunny,39,48.8,No,No,Low
2024-01-31,West,751,Bike,Cloudy,34,54.0,No,No,Low
2025-06-30,North,845,Bike,Sunny,42,49.2,No,No,Low
2025-12-28,Downtown,787,Bike,Cloudy,22,50.5,No,No,Low
2026-04-30,Downtown,381,Bike,Cloudy,31,64.8,No,Yes,Low
2024-04-29,North,636,Car,Sunny,40,59.6,No,No,Low
2025-02-14,West,420,Bike,Sunny,19,63.2,No,No,Low
2025-01-06,Industrial,165,Truck,Sunny,20,79.4,No,No,Low
2024-09-28,South,1027,Truck,Cloudy,20,39.9,No,No,Medium
2026-05-26,East,204,Bus,Cloudy,37,76.8,No,No,Low
2026-02-09,West,1014,Bus,Rainy,36,47.4,No,No,Medium
2024-06-26,Industrial,842,Bus,Sunny,34,41.3,No,No,Low
2024-09-02,East,461,Truck,Rainy,38,69.6,No,No,Low
2026-05-27,West,974,Bus,Rainy,32,41.0,Yes,No,High
2026-01-27,Downtown,942,Car,Sunny,25,46.3,No,No,Medium
2024-11-11,Downtown,1124,Car,Rainy,31,39.0,Yes,No,High
2026-01-12,Airport,414,Bike,Sunny,21,57.4,No,No,Low
2025-05-17,Industrial,504,Car,Sunny,42,53.8,No,Yes,Low
